tweet_id,created_at,author_id,clean_text,response_tweet_id,in_response_to_tweet_id,intent,resolution_status,requires_escalation,annotation_notes,intent_options,resolution_options,escalation_options
2841203,Tue Nov 28 07:06:03 +0000 2017,552276,<USER> Thnx. Mostly listen on iPhone. You used to be able to do that on the iOS app right? No more? :(,2841204,2841202.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1931950,Sat Oct 28 21:13:53 +0000 2017,574908,<USER> It doesn't help. Sort yourselves out,1931952,1931949.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
559987,Sat Dec 02 22:13:06 +0000 2017,250955,"<USER> I actually just did that and now it’s working, just needed to restart rather then shut down, thanks",559986,559988.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1187874,Wed Oct 25 00:00:03 +0000 2017,399331,<USER> Still plays the same songs over and over despite shuffle. My iPhone (and years ago my iPod) has a true random shuffle.,1187873,1187875.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
420490,Tue Oct 10 07:01:53 +0000 2017,215217,<USER> No just albums.,420492,420489.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1752902,Tue Oct 17 21:29:42 +0000 2017,528046,<USER> majid jordan,1752904,1752901.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2158579,Thu Nov 09 03:43:05 +0000 2017,634056,<USER> my whole discover tab has been influenced by music i uhhhhhh definitely do not like or listen to under any circumstance. only get recommendations from one genre that i would prefer spotify to ignore.,2158578,2158580.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1133681,Mon Nov 13 23:31:52 +0000 2017,387128,<USER> Thanks! I really hope to have it soon! My early running is not the same without your music playlist 😉,1133682,1133680.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
969965,Sun Oct 22 16:51:49 +0000 2017,350185,<USER> and i have to restart the whole app then i press shuffle play it said you need premium to play the music,969967,969964.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1240119,Mon Oct 16 11:37:52 +0000 2017,410884,<USER> hope so. is it just me or others with this problem?,1240121,1240118.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1642869,Mon Nov 06 04:27:37 +0000 2017,486158,<USER> iOS 11.1 and Spotify Version 8.4.25.906,1642870,1642868.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
228085,Mon Oct 16 19:13:04 +0000 2017,170383,"<USER> you win, I went to your feedback site.have determined it’s not worth my time to complain about this anymore. ( it’s not like I pay for it)",228084,228086.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2912402,Tue Nov 28 22:10:32 +0000 2017,719570,<USER> Portugal,2912401,2912403.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
